Location_id,Location,Address
L049,Maduravoyal," 167A, Ponnamalai High Road, Maduravoyal, Chennai"
L096,Kanchipuram District," NH 48, Nenmeli, Sriperumbudur, Kanchipuram District, Chennai"
L268,Velachery," Sankaran Avenue 63 E, Radhakrishnan Street, Velachery Bypass Road, Velachery, Chennai"
L008,T. Nagar," New 35, Old 14, Sunita Complex, Rameswaram Road, T. Nagar, Chennai"
L024,Adyar," New 21- Old 10, 1st Main Road, Kasturibai Nagar, Adyar, Chennai"
L052,Nanganallur," 12, 3rd Main Road, Nanganallur, Chennai"
L268,Velachery," Tharamani Road, VGP Seethapathy Nagar, Velachery, Chennai"
L014,Chetpet," 45, Spurtank Road, Chetpet, Chennai"
L008,T. Nagar," 18, Dr. Nair Road, T. Nagar, Chennai"
L013,Ashok Nagar," 31, 11th Avenue, Ashok Nagar, Chennai"
L018,Mylapore," 64, Ground Floor, North Mada Street, Mylapore, Chennai"
L020,RA Puram," 74, Venkatakrishna Road, RA Puram, Chennai"
L005,Medavakkam," 20/25, Antony Plaza, Velachery Main Road, Medavakkam, Chennai"
L054,K.K. Nagar," 772, Munusamy Salai, K.K. Nagar, Chennai"
L005,Medavakkam," 2/155, Medavakkam Main Road, Medavakkam, Chennai"
L022,Mogappair," 398, Thiruvalluvar Salai, Panneer Nagar, Mogappair, Chennai"
L076,Poonamalle," 2/225, Mount Poonamallee High Road, Kattupakkam, Poonamalle, Chennai"
L010,Porur," 76, Arcot Road, Porur, Chennai"
L052,Nanganallur," Sri Renga Complex, 1st Main Road, Macmillan Colony, Pazavanthangal, Nanganallur, Chennai"
L097,Virugambakkam," 247, Kaliammn Kovil Street, Chinmaya Nagar Stage 2, Natesa Nagar, Virugambakkam, Chennai"
L034,Thiruvanmiyur," 2/1, Darshan Apartments, East Mada Street, Lalitha Nagar, Chinmaya Nagar Stage 1, Thiruvanmiyur, Chennai"
L069,Teynampet," 45, K.B Dasan Road, Teynampet, Chennai"
L077,GST Road," 9, GST Road, Chennai"
L056,Kottivakkam," 391 A, Rajiv Gandhi Salai, Kottivakkam, Chennai"
L088,Karapakkam," 1, 61, PV Vaithiyalingam Road, Near TCS, Karapakkam, Chennai"
L007,Anna Nagar East," 6, 93/2, D Block, Street 3, Anna Nagar East, Chennai"
L048,Neelangarai," 2/546, LHC, ECR Illam, Neelangarai, Chennai"
L268,Velachery," 26, 15/17A, Velachery Bypass Road, Rajalakshmi Nagar, Velachery, Chennai"
L028,Kolathur," 179, Gangai Amman Koil Street, Kolathur, Chennai"
L001,Pallavaram," 7, GST Road, Pallavaram, Chennai"
L013,Ashok Nagar," 1, PT Rajan Salai, Near Lakshman Sruhti Musical, Ashok Nagar, Chennai"
L097,Virugambakkam," 105/59, Kaliamman Koil Street,, Opposite SBI, Virugambakkam, Chennai"
L076,Poonamalle," 5, Mount Poonamallee Road, Kattupakkam, Porur, Chennai"
L053,Selaiyur," 761, Velachery Main Road, Near Camp Road Junction, Selaiyur, Chennai"
L071,Arumbakkam," B1/6, Water Tank Road, MMDA Colony, Arumbakkam, Chennai"
L067,Avadi," 542, CTH Road, Brindavan Colony, Pattabiram, Avadi, Chennai"
L003,Kodambakkam," 131, Arcot Road, Kodambakkam, Chennai"
L044,Ambattur," 97, TG Anna Nagar, Ayapakkam Road, Ambattur, Chennai"
L076,Poonamalle," 21, Poonamalle High Road, Abirami Nagar, Iyyappanthangal"
L001,Pallavaram," 01, Pammal Main Road, Pallavaram, Chennai"
L065,Thiruvallur," 393, KAK Complex, CTH Road, Thiruninravur, Thiruvallur, Chennai"
L049,Maduravoyal," 1/14, Poonamalle High Road, Maduravoyal, Chennai"
L065,Thiruvallur," No:54 P.H Road Manavala Nagar Chennai, Chennai Locality, Chennai"
L065,Thiruvallur," 54, PH Road, Manavalan Nagar, Thiruvallur, Chennai"
L007,Anna Nagar East," K-26, 1st Avenue, Near United Brother Laminations, Anna Nagar East, Chennai"
L268,Velachery," 40, 100 Feet By Pass Road, Sembakkam, Velachery, Chennai"
L010,Porur," 36/230, Mount Poonamalle Road, Porur, Chennai"
L013,Ashok Nagar," 39, 7th Avenue, Near World of Titan, Ashok Nagar, Chennai"
L044,Ambattur," 41, Red Hills Road, Vinayaka Puram Junction, Near Rakhi Theatre, Ambattur, Chennai"
L001,Pallavaram," 79/95, GST Road, Pallavaram, Chennai"
L017,Ramapuram," 4/6 A, Valluvar Salai, Ramapuram, Chennai"
L052,Nanganallur," 16, Thillai Ganga Nagar, 36th Street, Nanganallur, Chennai"
L011,Kilpauk," 16, Medavakkam Tank Road, 2nd Street, Near Abinaya Gym, Kilpauk, Chennai"
L067,Avadi," 1/1, Bazaar Nagar, 3rd Street, Avadi, Chennai"
L042,Anna Nagar West," KT 2nd, 3rd Floor, Jawaharlal Nehru Road, Anna Nagar West, Chennai"
L017,Ramapuram," 1/531, Authentic Royal Apartment, F1, Block A, Manapakkam, Ramapuram, Chennai"
L034,Thiruvanmiyur," 68, Ramaniyam Abhishek, Near More SuperMarket, RTO Office, Thiruvanmiyur, Chennai"
L024,Adyar," 1, Gandhinagar 1st Main Road, Infront Of Spencers Super Market, Adyar, Chennai"
L027,Chromepet," 124, Mahalakshmi Nagar Main Road, Chitlapakkam, Besides Prime-Mart Supermarket, Chromepet, Chennai"
L061,Vepery," 25/19, Sampath Salai, Park Town, Vepery, Chennai"
L011,Kilpauk," 2 (487), Kilpauk Garden Road, Kilpauk, Chennai, Kilpauk, Chennai"
L004,Perambur," 15, 70 Feet Road, Jawahar Nagar, Perambur, Chennai"
L009,Vadapalani," 153/1, Arcot Road, Vadapalani, Chennai"
L004,Perambur," 1, Paper Mills Road, Chelliamman Colony, Peravallur, Perambur, Chennai"
L012,Purasavakkam," 123, Arrogant Vaikund Complex, Bricklin Road, Purasavakkam, Chennai"
L034,Thiruvanmiyur," 3rd floor, 2nd Platform, Rajiv Gandhi IT Expressway, Opposite Tidel Park, Thiruvanmiyur, Chennai"
L065,Thiruvallur," 19/20, JN Road, Periyakuppam, Thiruvallur, Chennai"
L017,Ramapuram," 3/18, Valluvar Salai, Near Arasamaram Bus Stop, Opposite To Eyetex, Ramapuram, Chennai"
L006,Navallur," 1/396, Rajiv Gandhi Salai, Old Mahabalipuram Main Road, Navallur, Chennai"
L022,Mogappair," PC- 2/7, Kambar Salai, Mogappair, Chennai"
L028,Kolathur," 5, Paper Mills Road, Kolathur, Chennai"
L010,Porur," Plot 4A/124, Sabari Nagar, Mount Poonamallee Road, Porur, Chennai"
L268,Velachery," 16/41, Sarathi Nagar, Velachery, Chennai"
L001,Pallavaram," 13 A, G.S.T Road, Near Pallavaram Bus Stop, Pallavaram, Chennai"
L110,Red Hills," 183/15, GNT Road, Red Hills, Chennai"
L042,Anna Nagar West," 2,3, TNBH Shopping Complex, Thirumangalam, Anna Nagar West, Chennai"
L022,Mogappair," 4/746, 4th Block, Bus Stop Main Road, Mogappair West, Mogappair, Chennai"
L053,Selaiyur," 209/895, Muthu Complex, Velachery Main Road, Selaiyur, Chennai"
L044,Ambattur," 399, MTH Road, Ambattur OT Bus Stop, Ambattur, Chennai"
L007,Anna Nagar East," G-39, 1st Avenue, Anna Nagar East, Chennai"
L089,Pallikaranai," 337/1, Alagiri Street, Pallikaranai, Chennai"
L042,Anna Nagar West," 671, School Road, Anna Nagar West, Chennai"
L038,Besant Nagar," T 33, 7 th Avenue, Besant Nagar, Chennai"
L085,Koyambedu," 19, Jawaharlal Nehru Salai, Koyambedu, Chennai"
L012,Purasavakkam," 133, Gangadeeswarar Koil Street, Purasavakkam, Chennai"
L268,Velachery," 37 F,Velachery Tambaram Main Road, , Velachery, Chennai"
L068,Padur," 1/109, Rajiv Gandhi Salai, OMR, Padur, Chennai"
L005,Medavakkam," 12/19, Medavakkam Bazaar, Tambaram Velachery Main Road, Medavakkam, Chennai"
L008,T. Nagar," 31/32, TVH Boag Villa, North Boag Road, T. Nagar, Chennai"
L268,Velachery," 37F, Tambaram Main Road, Vijayanagaram, Velachery, Chennai"
L010,Porur," Old 2/440, New 1/20, Mattu Street, Iyyappanthangal, Porur, Chennai"
L007,Anna Nagar East," 89, V Block, 5th Avenue, Anna Nagar East, Chennai"
L022,Mogappair," 4/746, 4th Block, Bus Stop Main Road, Mogappair, Chennai"
L022,Mogappair," PC- 2/7, Kambar Salai, Mogappair West, Mogappair, Chennai"
L068,Padur," 1/109, Rajiv Gandhi Salai, OMR, Padur, Chennai"
L044,Ambattur," 26/3 & 26/4, North Park Street, Venkatapuram, Ambattur, Chennai"
L044,Ambattur," 455, M.H.T Road, Ambattur, Chennai"
L022,Mogappair," 153, Bazaar Road, Collector Nagar, Mogappair, Chennai"
L005,Medavakkam," 2/19, Velachery Main Road, Medavakkam, Chennai"
L054,K.K. Nagar," 13, Dr. PT Rajan Road, K.K. Nagar, Chennai"
L022,Mogappair," PC 1/1, Bazar Road, Collector Nagar, Mogappair East, Chennai"
L006,Navallur," 1/396, Rajiv Gandhi Salai, Old Mahabalipuram Road, Navallur, Chennai"
L110,Red Hills," 102/1, Old Alamathi Village, Red Hills, Chennai"
L044,Ambattur," 10, MTH Road, Padi, Opposite Lucas TVS, Ambattur, Chennai"
L085,Koyambedu," 32, J.N Road, Koyambedu, Chennai"
L105,Parrys," 111, Armenian Street, Parrys, Chennai"
L112,Park Town," 148, Wall Tax Road, Park Town, Chennai"
L010,Porur," 68/70, Arcot Road, Porur, Chennai"
L085,Koyambedu," 4, Kaliamman Koil Street, Koyambedu, Chennai"
L070,Triplicane," 63, Wallaja Road Annasalai, Triplicane, Chennai"
L102,"OMR Food Street, Kandanchavadi"," OMR Food Street - Kandanchavadi, MGR Main Road, Perungudi, Chennai"
L006,Navallur," 92, Old Mahabalipuram Road, AGS Cinemas, Navallur, Chennai"
L268,Velachery," 1, Laxmi Nagar, 1st Main Road, 100 Feet Road, Velachery, Chennai"
L096,Kanchipuram District," Shop 3, 347, Sri Kapaleeswarar Nagar, Neelankari, St.Thomas Mount, Block Ward 192, Kanchipuram District, Chennai"
L268,Velachery," 206, Jawaharlal Nehru Road, Ram Nagar, Velachery, Chennai"
L010,Porur," 26, Dharrmaraj Koil Street, Ganesh Nagar, Porur, Chennai"
L022,Mogappair," 51, HIG Block 2, Mogappair Eri Scheme, Ambathur Ward 91, Mogappair, Chennai"
L088,Karapakkam, Delivery Only
L001,Pallavaram," 9, Pammal Main Road, Muthamill, Opposite to Apoorva Super Market, Pammal, Pallavaram, Chennai"
L110,Red Hills," 4/9, M.A. Koil Street, M.A. Nagar, Red Hills, Chennai"
L268,Velachery," 3, 5th Street, Tansi Nagar, Velachery, Chennai"
L013,Ashok Nagar," 20, 10th Avenue, Adyar Bakery & Durable Chrome Factory, Ashok Nagar, Chennai"
L069,Teynampet," New 62, Eldams Road, Besides Pazhamudhir Nilayam, Teynampet, Chennai"
L005,Medavakkam," Flat 40 & 41, Shanmuga Complex, Near Sri Venkateshwara Super Market, Gowrivakkam, Medavakkam, Chennai"
L052,Nanganallur," A42/1, Hindu Colony, 5th Cross Street, Nanganallur, Chennai"
L051,Adambakkam," 44-A, Mohanapuri 3rd Street, Brindavan Nagar, 3rd Main Road, Opposite Sri Venkateshwara Super Market, Adambakkam, Chennai"
L053,Selaiyur," Flat 5 & 4, Ranganathan Nagar, Agaramthen Road, Selaiyur, Chennai"
L033,Madipakkam," Medavakkam Main Road, Opposite Sri Krishana Sweets, Ullagaram, Madipakkam, Chennai"
L028,Kolathur," 15, Anjugam Nagar, 1st Street, Red Hills Road, Kolathur, Chennai"
L041,Royapuram," 119/1, MS Koil Street, Near Relaince Fresh, Royapuram, Chennai"
L023,West Mambalam," Shop 1, Thambiah Road, West Mambalam, Chennai"
L044,Ambattur," Shop 27/31, North Park Street, Near Bus Stand, Venkatapuram, Ambattur, Chennai"
L026,Royapettah," 43, Elephant Tank, 6th Street, Near Ice House Police Station, Royapettah, Chennai"
L050,Tambaram," 20, Sriram Nagar, Near More Super Market, Mudichur Road, Tambaram, Chennai"
L089,Pallikaranai," Survey 210/1A, Plot 154, Near Amma Unavagam, Rice Mill Road, Jalladianpet, Pallikaranai, Chennai"
L027,Chromepet," 9, Hastinapuram Main Road, Chrompet, Chennai"
L067,Avadi," DOOR NO:216, New Military Road, Opposite to Meenakshi Hospital, Avadi, Chennai"
L027,Chromepet," 69, Old 76, Ratha Nagar Main Road, Near Radha Nagar Police Booth, Chromepet, Chennai"
L022,Mogappair," 3/479, Valayapathy Salai, Near Jj Nagar Police Station, Mogappair, Chennai"
L004,Perambur," 18, Sidco Nagar Main Road, Opposite Kodugaiyur Police Station, Kodungaiyur, Perambur, Chennai"
L034,Thiruvanmiyur," 8/62, Beach Road, Lakshmipuram, Near RB Medical, Thiruvanmiyur, Chennai"
L081,Madhavaram," Door 25, Madhavaram High Road, Near Perambur Srinivasa Sweets, Moolakadai, Chennai"
L090,Choolaimedu," Old 219, New 66, Choolaimedu High Road, Choolaimedu, Chennai"
L071,Arumbakkam," Q-85, MMDA Colony, Near Aavin Junction, Arumbakkam, Chennai"
L054,K.K. Nagar," Door 7/19, Pillaiyar Koil Street, Vasudevan Nagar, Bank Of Baroda Atm, Jafferkhanpet, Chennai, K.K. Nagar, Chennai"
L004,Perambur," 7, S.R.P Koil Street (North), Near Thiru - Vi - Ka Bus Terminus, Perambur, Chennai"
L110,Red Hills," 78/160, Ground Floor, North Redhills Road, Beside Med Plus Pharma Villivakkam, Red Hills, Chennai"
L012,Purasavakkam," 88, Perambur Barracks Road, Purasavakkam, Chennai"
L033,Madipakkam," 1/146, Bajanai Kovil Street, Opposite To Madipakkam Bus Stand, Madipakkam, Chennai"
L029,Valasaravakkam," Plot 29/30, Ground Floor, Nakshatra Appartment, Gandhi Road, Alwarthirunagar, Valasaravakkam, Chennai"
L009,Vadapalani," 47/27, Nerkundram Pathai, Near Indicash ATM, Vadapalani, Chennai"
L017,Ramapuram," Shop 4/1,1st Street, Karpagammbal Nagar,Kamarajar Salai, Ramapuram, Chennai"
L054,K.K. Nagar," Old 773, New 17, Munuswamy Salai, K.K. Nagar, Chennai"
L028,Kolathur," 1/331, 19th Street, G.K.M Colony, Nedunchelian Street, Jawahar Nagar, Kolathur, Chennai"
L020,RA Puram," 67, V K Iyar, RA Puram, Chennai"
L010,Porur," 3/40, Bajanai Koil Street, Madhanandhapuram, Porur, Chennai"
L085,Koyambedu," 33, 34/1, Sri Krishna Nagar, 1st Street, N.T. Patel Road, Nerkundram, Koyambedu, Chennai"
L032,Egmore," Old 73, New 2, Casa Major Road, Egmore, Chennai"
L071,Arumbakkam," Old 59, New 27, Valluvar Salai, Arumbakkam, Chennai"
L044,Ambattur," Door 1, 57th Street, Opposite To Korattur Bus Depot, Korattur, Ambattur, Chennai"
L008,T. Nagar," Old 76, New 73, South West, T. Nagar, Chennai"
L049,Maduravoyal," 242, Poonamallee High Road, Maduravoyal, Chennai"
L011,Kilpauk," 41, Taylors Road, Kilpauk, Chennai"
L003,Kodambakkam," 5, Railway Border Road, Kodambakkam, Chennai"
L028,Kolathur," 70th Street, 2/B, Railway Station Road, Venkataraman Nagar, Korattur, Kolathur, Chennai"
L039,Kotturpuram," 90, Ellaiamman Koil Street, Varadapuram, Kotturpuram, Chennai"
L008,T. Nagar," Old 76, New 73, South West, T. Nagar, Chennai"
L059,Palavakkam," 4/156, ECR, Palavakkam, Chennai"
L007,Anna Nagar East," 331/146, K.H Road, Aynavaram, Anna Nagar East, Chennai"
L070,Triplicane," 53, Triplicane High Road, Triplicane, Chennai"
L035,Saligramam," Old 16, New 34, Durairasan Street, Kaveri Rangan Nagar, Saligramam, Chennai"
L004,Perambur," G.K.M Colony, Gandhi Nagar, Chitharanjan Colony, Perambur, Chennai"
L010,Porur," 25/2, Aarkadu Salai, Porur, Chennai"
L042,Anna Nagar West," 83, 89, Red Hills Road, Jannakrishna Nagar, Villivakkam, Anna Nagar West, Chennai"
L042,Anna Nagar West," 83, Old 89, North Redhills Road, Villivakkam, Anna Nagar West, Chennai"
L115,"Express Avenue Mall,Royapettah"," 49 & 50, Whites Road, Chennai Corporation, Ward 111, Royapettah, Chennai"
L268,Velachery," 1, Sankaran Avenue, Velachery Bye Pass Road, Velachery, Chennai"
L038,Besant Nagar," E 147, 2nd Avenue, Besant Nagar, Chennai"
L024,Adyar," 4, 1st Main Road, Gandhi Nagar, Adyar, Chennai"
L018,Mylapore," 92, Ground Floor, Turakhia Opticals Building, Radhakrishna Salai, Mylapore, Chennai"
L004,Perambur," Door No. 90, Block 20, Paper Mills Road, Perambur, Chennai"
L032,Egmore," 16, Shop 96, Shivayalays Building, CIC Road, Egmore, Chennai"
L034,Thiruvanmiyur," 41/1, Muttukadu Road, Thiruvanmiyur, Chennai"
L013,Ashok Nagar," No. 8, 10th Avenue, Ashok Nagar, Chennai"
L007,Anna Nagar East," 7A, 2nd Avenue, Opposite Valliammal College, Anna Nagar East, Chennai"
L022,Mogappair," 1460, Garden Avenue, West Mogappair, Mogappair, Chennai"
L033,Madipakkam," 59/1C, Madipakkam High Road, Ullagaram, Madipakkam, Chennai"
L077,GST Road," 302, Near Vetri Theatre, GST Road, Chennai"
L085,Koyambedu," Old 9, New 55, Jawaharlal Nehru Salai, Koyambedu, Chennai"
L070,Triplicane," Old 30, New 66, Balaussery Building, Singarachari Street, Near Gagaikondaan Mandapam, Triplicane, Chennai"
L025,Nungambakkam," 7, Kayal Enterprises, IOCL Petrol Bunk, Nungambakkam High Road, Nungambakkam, Chennai"
L028,Kolathur," 45-MTH Road, Near Police Stations, Villivakkam, Near Kolathur, Chennai"
L044,Ambattur," Old 22, New 3, Old Township Office Road, Towards Red Hills, Ambattur, Chennai"
L091,Saidapet," 4, South Avenue, Sri Nagar Colony, Saidapet, Chennai"
L076,Poonamalle," 89, Motel Highway, Bangalore Trunk Road, Near Annamalai Restaurant, Poonamalle, Chennai"
L050,Tambaram," 25/14, Siva Shanmugam Street, Tambaram, Chennai"
L096,Kanchipuram District," 5/1, Iyyanar Nagar, Madhuranthagam Taluk Office, Kanchipuram District, Chennai"
L011,Kilpauk," 237-A, Kilpauk Garden Road, Kilpauk, Chennai"
L018,Mylapore," 39, Venkatesa Agraharam Road, Next to Sai Baba Temple, Mylapore, Chennai"
L052,Nanganallur," 9/9A, 2nd Main Road, Ram Nagar, Near Anjaneyar Temple, Nanganallur, Chennai"
L023,West Mambalam," 23, Arya Gowda Road, West Mambalam, Chennai"
L013,Ashok Nagar," D-226, 15th Avenue, Jawaharlal Nehru Salai, Ashok Nagar, Chennai"
L065,Thiruvallur," No. 170, JN Road, MSK Shopping Complex, Thiruvallur, Chennai"
L021,Alwarpet," 44/2, C.P. Ramasamy Road, Alwarpet, Chennai"
L007,Anna Nagar East," 53/1, Kunnur High Road, Anna Nagar East, Chennai"
L088,Karapakkam," 1/14, OMR, TCS Bus Stop, Karapakkam, Chennai"
L096,Kanchipuram District," Kumaran Street, Near Joyalukas, Kanchipuram District, Chennai"
L030,Guindy," A-7, Industrial Estate, Chennai, Guindy, Chennai"
L019,Thuraipakkam," Shop B13, OMR Food Street, Thuraipakkam, Chennai"
L017,Ramapuram," 5/19, Valluvar Salai, Ramapuram, Chennai"
L009,Vadapalani," 82, Ground Floor, Jawaharlal Nehru Salai, 100 Feet Road, Vadapalani, Chennai"
L083,"OMR Food Street, Navallur"," B9, OMR Food Street, Navallur, Chennai"
L059,Palavakkam," 1/130, Near University Colony Arch, Palavakkam, Chennai"
L034,Thiruvanmiyur," 129, East Coast Road, 5 Star Classic Super Market Complex, Thiruvanmiyur, Chennai"
L062,Akkarai," 5 Star Classic Supermarket Complex, ECR, Akkarai, Chennai"
L106,"VR Mall, Anna Nagar"," KF 06, 1st Floor, Jawaharlal Nehru Road, VR Mall, Anna Nagar West, Chennai"
L007,Anna Nagar East, Delivery Only
L010,Porur," 12/49, Mount Poonamalle High Road, Porur, Chennai"
L049,Maduravoyal," 133, NH 45, Food Street, Poonammallee High Road, Velappanchavadi, Maduravoyal, Chennai"
L037,Perungudi," 15/2, 1st Main Road, Panchayat Road, Perungudi, Chennai"
L054,K.K. Nagar," 99, Padma Seshadri Street, K.K. Nagar, Chennai"
L268,Velachery," 41, Velachery Main Road, Velachery, Chennai"
L013,Ashok Nagar," 34, 10th Avenue, Ashok Nagar, Chennai"
L005,Medavakkam," 150, Ragamalika Apartments, Phase I, Medavakkam Koot Road, Medavakkam, Chennai"
L042,Anna Nagar West," 1228, 18th Main Road, Anna Nagar West, Chennai"
L056,Kottivakkam," 1/69, KVS Complex, Opposite IBP Petrol Bunk, Kottivakkam, Chennai"
L052,Nanganallur," Opposite JFA, 4th Main Road, Nanganallur, Chennai"
L001,Pallavaram," 168/4, Krishna Nagar, Pammal, Near Krishna Nagar Bus Stop, Pallavaram, Chennai"
L065,Thiruvallur," 209, C V Naidu Salai, Near Univercell, Thiruvallur, Chennai"
L053,Selaiyur," 12, Srinivasa Nagar, Agaram Main Road, Selaiyur, Chennai"
L034,Thiruvanmiyur," 8C/2, Thiruvalluvar Salai, Thiruvanmiyur, Chennai"
L044,Ambattur," 395, MTH Road, Near ICICI Bank ATM, Ambattur, Chennai"
L051,Adambakkam," 2/14, Plot 17, 11th Street, Balaji Nagar, 2nd Road, Adambakkam, Chennai"
L005,Medavakkam," 4/13, Ex-Serviceman Colony, 1st Street, Jaladianpet, Medavakkam, Chennai"
L019,Thuraipakkam," Shop 5/333A, Okkiyam, Thuraipakkam, Chennai"
L006,Navallur," 257, 1st Block, Floor 1, Thalambur Main Road, M.L   Stallin Street, Navallur, Chennai"
L027,Chromepet," 10/66A, C.L.C, 8th Street, Chamber Colony, 2nd Main Road, Chromepet, Chennai"
L024,Adyar," 26/10, 3rd Cross Street, KB Nagar, Adyar, Chennai"
L031,Potheri," 19, 1st Floor, Shamundiswari Nagar, GST Road, Thailavaram, Potheri, Chennai"
L072,Nandanam, Delivery Only
L022,Mogappair," 112, Floor 1, Mugappair, Vellarar Street, Mogappair, Chennai"
L025,Nungambakkam," 19/8, Pushpa Nagar, Main Road, Nungambakkam, Chennai"
L052,Nanganallur, Delivery Only
L007,Anna Nagar East," Thirumangalam Road, Anna Nagar East, Chennai"
L056,Kottivakkam," 1/77, Sangam Colony, East Coast Road, Kottivakkam, Chennai"
L268,Velachery, Delivery Only
L009,Vadapalani," Vadapalani, Chennai"
L004,Perambur, Delivery Only
L041,Royapuram," 65/1, Elaya Street, Tondairpet, Royapuram, Chennai"
L021,Alwarpet," 1/7 (1FF/1), Ramaswamy Street, TTK Road, Alwarpet, Chennai"
L011,Kilpauk," 64, Block 97, First Floor, Above the Bank of Baroda ATM, Medavakkam Tank Road, Kellys, Kilpauk, Chennai"
L044,Ambattur," 75, OT Bus Stand, Mounasamy Madam Street, Venkatapuram, Ambattur, Chennai"
L078,Mandaveli, Delivery Only
L053,Selaiyur, Delivery Only
L070,Triplicane," 2/290, 1st Floor, Bharathi Salai, Pycrofts Road, Triplicane, Chennai"
L050,Tambaram," Old 46, New 449, Mudichur Road, Tambaram, Chennai"
L081,Madhavaram," Plot 19, Thiruthangal Nagar, College Road, Thendral Nagar, Selvavoyal, Kodungaiyur, Madhavaram, Chennai"
L077,GST Road," 42, M.I.T Colony, Urapakkam, GST Road, Chennai"
L067,Avadi, Delivery Only
